shipment_id,supplier_id,product_id,destination_warehouse_id,origin_city,origin_country,destination_city,destination_country,order_date,scheduled_delivery_date,actual_delivery_date,delay_days,shipping_mode,carrier,status,quantity_units,shipment_cost_usd,is_late,late_delivery_risk,severity,risk_score
SHP-0137,SUP-038,PRD-112,WH-11,Los Angeles,Canada,Santiago,Chile,2023-10-30,2023-11-02,2023-11-02,0,Air,FedEx,Delivered,292,25696.0,0,0.19,low,0.059
SHP-0138,SUP-042,PRD-125,WH-01,Lima,Peru,Chicago,United States,2023-05-15,2023-05-28,2023-05-28,0,Sea,MSC,Delivered,126,1688.4,0,0.59,low,0.187
SHP-0139,SUP-042,PRD-125,WH-04,Lima,Peru,Houston,United States,2023-12-02,2023-12-15,2023-12-15,0,Sea,CMA CGM,Delivered,362,4850.8,0,0.37,low,0.121
SHP-0140,SUP-048,PRD-144,WH-05,São Paulo,Peru,Berlin,Germany,2024-08-06,2024-08-20,2024-08-21,1,Sea,MSC,Delayed,55,3520.0,1,0.23,medium,0.214
SHP-0141,SUP-047,PRD-141,WH-11,New York,United States,Santiago,Chile,2024-10-09,2024-10-16,2024-10-16,0,Air,DHL,Delivered,438,97674.0,0,0.09,low,0.028
SHP-0142,SUP-042,PRD-126,WH-09,Buenos Aires,Peru,São Paulo,Brazil,2022-11-02,2022-11-15,2022-11-15,0,Sea,CMA CGM,Delivered,315,4221.0,0,0.48,low,0.154
SHP-0143,SUP-018,PRD-054,WH-02,Madrid,Poland,Los Angeles,United States,2023-09-16,2023-09-22,2023-09-22,0,Road,DB Schenker,Delivered,65,5528.25,0,0.52,low,0.166
SHP-0144,SUP-043,PRD-129,WH-14,Seoul,Australia,Johannesburg,South Africa,2024-10-01,2024-10-20,2024-10-20,0,Road,DB Schenker,Delivered,76,10028.2,0,0.31,low,0.096
SHP-0145,SUP-003,PRD-007,WH-03,Warsaw,Italy,Toronto,Canada,2023-10-14,2023-10-19,2023-10-19,0,Sea,MSC,Delivered,299,22484.8,0,0.11,low,0.036
SHP-0146,SUP-015,PRD-044,WH-07,Amsterdam,Germany,London,United Kingdom,2024-02-27,2024-03-04,2024-03-07,3,Road,XPO Logistics,Delayed,88,11550.0,1,0.65,medium,0.452
SHP-0147,SUP-045,PRD-133,WH-07,Milan,Poland,London,United Kingdom,2024-06-13,2024-06-25,2024-06-25,0,Air,FedEx,Delivered,460,25300.0,0,0.19,low,0.061
SHP-0148,SUP-048,PRD-144,WH-04,Lima,Peru,Houston,United States,2023-01-04,2023-01-18,2023-01-18,0,Road,DB Schenker,Delivered,201,22512.0,0,0.12,low,0.036
SHP-0149,SUP-033,PRD-099,WH-01,Vancouver,Mexico,Chicago,United States,2023-04-30,2023-05-04,2023-05-11,7,Road,XPO Logistics,Delayed,39,4818.45,1,0.52,high,0.579
SHP-0150,SUP-048,PRD-143,WH-10,Lima,Peru,Bogotá,Colombia,2024-09-13,2024-09-27,2024-09-28,1,Sea,MSC,Delayed,258,24974.4,1,0.21,medium,0.208
SHP-0151,SUP-039,PRD-117,WH-02,Houston,Mexico,Los Angeles,United States,2024-08-25,2024-08-30,2024-08-30,0,Road,J.B. Hunt,Delivered,344,60200.0,0,0.51,low,0.161
SHP-0152,SUP-042,PRD-125,WH-07,São Paulo,Peru,London,United Kingdom,2023-12-05,2023-12-18,2023-12-18,0,Air,FedEx,Delivered,282,18894.0,0,0.62,low,0.196
SHP-0153,SUP-041,PRD-123,WH-04,Sydney,India,Houston,United States,2023-12-24,2024-01-12,2024-01-12,0,Road,DB Schenker,Delivered,105,12127.5,0,0.06,low,0.021
SHP-0154,SUP-042,PRD-126,WH-02,Lima,Peru,Los Angeles,United States,2023-12-06,2023-12-19,2023-12-19,0,Road,DB Schenker,Delivered,434,10177.3,0,0.57,low,0.181
SHP-0155,SUP-003,PRD-008,WH-04,Paris,Italy,Houston,United States,2022-09-17,2022-09-22,2022-09-22,0,Sea,Maersk,Delivered,335,26934.0,0,0.13,low,0.042
SHP-0156,SUP-022,PRD-064,WH-10,Lima,Chile,Bogotá,Colombia,2022-12-24,2023-01-11,2023-01-11,0,Road,J.B. Hunt,Delivered,248,39407.2,0,0.16,low,0.051
SHP-0157,SUP-015,PRD-044,WH-08,Milan,Germany,Amsterdam,Netherlands,2023-01-06,2023-01-12,2023-01-12,0,Air,DHL,Delivered,324,121500.0,0,0.93,low,0.301
SHP-0158,SUP-014,PRD-041,WH-04,Santiago,Brazil,Houston,United States,2023-05-03,2023-05-19,2023-05-19,0,Air,Emirates SkyCargo,Delivered,395,144965.0,0,0.3,low,0.092
SHP-0159,SUP-005,PRD-015,WH-01,Paris,Italy,Chicago,United States,2023-11-10,2023-11-16,2023-11-16,0,Rail,BNSF Railway,Delivered,139,4100.5,0,0.16,low,0.052
SHP-0160,SUP-048,PRD-143,WH-05,Bogotá,Peru,Berlin,Germany,2022-10-25,2022-11-08,2022-11-08,0,Sea,MSC,Delivered,494,47819.2,0,0.29,low,0.087
SHP-0161,SUP-030,PRD-090,WH-04,Shanghai,Japan,Houston,United States,2022-07-19,2022-08-06,2022-08-06,0,Sea,CMA CGM,Delivered,459,38188.8,0,0.73,low,0.232
SHP-0162,SUP-023,PRD-068,WH-13,Ho Chi Minh City,India,Tokyo,Japan,2024-03-12,2024-04-04,2024-04-04,0,Air,Emirates SkyCargo,Delivered,321,75435.0,0,0.58,low,0.184
SHP-0163,SUP-039,PRD-116,WH-08,Toronto,Mexico,Amsterdam,Netherlands,2023-10-04,2023-10-09,2023-10-09,0,Road,XPO Logistics,Delivered,26,4377.1,0,0.47,low,0.149
SHP-0164,SUP-039,PRD-115,WH-08,Vancouver,Mexico,Amsterdam,Netherlands,2023-12-21,2023-12-26,2023-12-27,1,Air,DHL,Delayed,337,26960.0,1,0.38,medium,0.267
SHP-0165,SUP-042,PRD-126,WH-01,Lima,Peru,Chicago,United States,2022-09-07,2022-09-20,2022-09-25,5,Air,Emirates SkyCargo,Delayed,411,27537.0,1,0.62,medium,0.521
SHP-0166,SUP-041,PRD-121,WH-13,Seoul,India,Tokyo,Japan,2023-06-03,2023-06-22,2023-06-22,0,Air,FedEx,Delivered,492,222384.0,0,0.35,low,0.108
SHP-0167,SUP-033,PRD-099,WH-08,New York,Mexico,Amsterdam,Netherlands,2022-11-25,2022-11-29,2022-11-30,1,Rail,Union Pacific,Delayed,436,38477.0,1,0.43,medium,0.282
SHP-0168,SUP-034,PRD-100,WH-13,Lagos,South Africa,Tokyo,Japan,2023-10-05,2023-11-01,2023-11-04,3,Air,FedEx,Delayed,386,158646.0,1,0.73,medium,0.466
SHP-0169,SUP-003,PRD-007,WH-06,Madrid,Italy,Paris,France,2023-10-21,2023-10-26,2023-10-26,0,Rail,BNSF Railway,Delivered,219,20586.0,0,0.13,low,0.042
SHP-0170,SUP-048,PRD-143,WH-04,Lima,Peru,Houston,United States,2022-01-08,2022-01-22,2022-01-22,0,Sea,MSC,Delivered,226,21876.8,0,0.3,low,0.09
SHP-0171,SUP-006,PRD-018,WH-01,São Paulo,Peru,Chicago,United States,2024-02-27,2024-03-15,2024-03-15,0,Road,DB Schenker,Delivered,190,27730.5,0,0.85,low,0.267
SHP-0172,SUP-031,PRD-091,WH-08,Los Angeles,United States,Amsterdam,Netherlands,2024-01-19,2024-01-23,2024-01-23,0,Sea,MSC,Delivered,351,14601.6,0,0.71,low,0.228
SHP-0173,SUP-040,PRD-118,WH-03,Amsterdam,United Kingdom,Toronto,Canada,2023-09-05,2023-09-15,2023-09-15,0,Sea,Maersk,Delivered,473,17028.0,0,0.84,low,0.263
SHP-0174,SUP-050,PRD-148,WH-01,Shanghai,Japan,Chicago,United States,2024-10-16,2024-11-03,2024-11-14,11,Sea,MSC,Delayed,28,369.6,1,0.66,high,0.765
SHP-0175,SUP-005,PRD-014,WH-05,Warsaw,Italy,Berlin,Germany,2024-12-17,2024-12-23,2024-12-23,0,Road,J.B. Hunt,In Transit,96,8164.8,0,0.27,low,0.085
SHP-0176,SUP-020,PRD-058,WH-12,Seoul,Singapore,Singapore,Singapore,2024-09-28,2024-10-26,2024-10-26,0,Rail,DB Cargo,Delivered,144,13572.0,0,0.26,low,0.082
SHP-0177,SUP-012,PRD-034,WH-07,Berlin,Spain,London,United Kingdom,2023-09-22,2023-09-29,2023-10-01,2,Road,XPO Logistics,Delayed,438,2146.2,1,0.6,medium,0.376
SHP-0178,SUP-010,PRD-029,WH-07,Houston,Mexico,London,United Kingdom,2022-05-10,2022-05-13,2022-05-13,0,Road,J.B. Hunt,Delivered,367,41746.25,0,0.17,low,0.052
SHP-0179,SUP-011,PRD-033,WH-07,Lima,Brazil,London,United Kingdom,2022-10-09,2022-10-20,2022-10-30,10,Sea,Maersk,Delayed,323,23191.4,1,0.4,high,0.68
SHP-0180,SUP-006,PRD-016,WH-02,Buenos Aires,Peru,Los Angeles,United States,2023-12-06,2023-12-23,2024-01-10,18,Air,Emirates SkyCargo,Delayed,333,25308.0,1,0.76,high,0.79
SHP-0181,SUP-014,PRD-040,WH-05,São Paulo,Brazil,Berlin,Germany,2022-12-21,2023-01-06,2023-01-06,0,Sea,CMA CGM,Delivered,433,27538.8,0,0.29,low,0.089
SHP-0182,SUP-036,PRD-108,WH-05,Lagos,Kenya,Berlin,Germany,2022-10-21,2022-11-10,2022-11-15,5,Rail,BNSF Railway,Delayed,374,34969.0,1,0.66,medium,0.544
SHP-0183,SUP-016,PRD-048,WH-13,Accra,Kenya,Tokyo,Japan,2022-06-30,2022-07-24,2022-07-24,0,Air,DHL,Delivered,118,32804.0,0,0.69,low,0.219
SHP-0184,SUP-039,PRD-115,WH-07,New York,Mexico,London,United Kingdom,2024-11-05,2024-11-10,2024-11-14,4,Road,DB Schenker,Delayed,47,1316.0,1,0.41,medium,0.411
SHP-0185,SUP-013,PRD-039,WH-15,Singapore,Singapore,Lagos,Nigeria,2022-12-28,2023-01-17,2023-01-17,0,Rail,DB Cargo,Delivered,350,37187.5,0,0.16,low,0.05
SHP-0186,SUP-018,PRD-053,WH-01,Stockholm,Poland,Chicago,United States,2024-10-28,2024-11-03,2024-11-03,0,Air,DHL,Delivered,268,16348.0,0,0.5,low,0.16
SHP-0187,SUP-007,PRD-019,WH-05,New York,Canada,Berlin,Germany,2024-11-08,2024-11-12,2024-11-12,0,Sea,Maersk,Delivered,141,12408.0,0,0.57,low,0.179
SHP-0188,SUP-018,PRD-053,WH-08,Paris,Poland,Amsterdam,Netherlands,2024-08-22,2024-08-28,2024-08-29,1,Sea,CMA CGM,Delayed,252,3074.4,1,0.4,medium,0.275
SHP-0189,SUP-029,PRD-085,WH-05,Buenos Aires,Colombia,Berlin,Germany,2024-01-05,2024-01-15,2024-01-16,1,Road,XPO Logistics,Delayed,163,14833.0,1,0.39,medium,0.272
SHP-0190,SUP-035,PRD-104,WH-12,Lagos,Kenya,Singapore,Singapore,2023-12-05,2023-12-31,2024-01-01,1,Air,Emirates SkyCargo,Delayed,333,56610.0,1,0.32,medium,0.244
SHP-0191,SUP-041,PRD-123,WH-02,Tokyo,India,Los Angeles,United States,2024-04-23,2024-05-12,2024-05-12,0,Rail,BNSF Railway,Delivered,262,21615.0,0,0.3,low,0.093
SHP-0192,SUP-023,PRD-067,WH-14,Mumbai,India,Johannesburg,South Africa,2023-05-23,2023-06-15,2023-06-15,0,Rail,BNSF Railway,Delivered,96,6624.0,0,0.62,low,0.196
SHP-0193,SUP-001,PRD-002,WH-14,Johannesburg,Nigeria,Johannesburg,South Africa,2024-08-21,2024-09-16,2024-09-16,0,Sea,MSC,Delivered,265,13674.0,0,0.59,low,0.187
SHP-0194,SUP-048,PRD-142,WH-05,Santiago,Peru,Berlin,Germany,2022-12-24,2023-01-07,2023-01-07,0,Sea,MSC,Delivered,171,9336.6,0,0.12,low,0.036
SHP-0195,SUP-008,PRD-022,WH-05,Atlanta,Mexico,Berlin,Germany,2022-11-28,2022-12-03,2022-12-03,0,Road,J.B. Hunt,Delivered,318,1669.5,0,0.06,low,0.019
SHP-0196,SUP-035,PRD-104,WH-05,Cairo,Kenya,Berlin,Germany,2023-01-14,2023-02-09,2023-02-09,0,Sea,CMA CGM,Delivered,20,680.0,0,0.31,low,0.096
SHP-0197,SUP-007,PRD-020,WH-10,Chicago,Canada,Bogotá,Colombia,2023-08-31,2023-09-04,2023-09-12,8,Sea,Maersk,Delayed,423,12690.0,1,0.56,high,0.636
SHP-0198,SUP-044,PRD-131,WH-14,Accra,Nigeria,Johannesburg,South Africa,2024-01-16,2024-02-06,2024-02-07,1,Sea,MSC,Delayed,207,331.2,1,0.1,medium,0.179
SHP-0199,SUP-041,PRD-123,WH-13,Mumbai,India,Tokyo,Japan,2022-10-11,2022-10-30,2022-10-30,0,Air,DHL,Delivered,352,116160.0,0,0.19,low,0.06
SHP-0200,SUP-050,PRD-150,WH-02,Mumbai,Japan,Los Angeles,United States,2023-10-19,2023-11-06,2023-11-08,2,Air,DHL,Delayed,210,27930.0,1,0.75,medium,0.432
SHP-0201,SUP-037,PRD-111,WH-14,Paris,Germany,Johannesburg,South Africa,2024-08-20,2024-08-29,2024-08-29,0,Sea,CMA CGM,Delivered,208,5116.8,0,0.89,low,0.287
SHP-0202,SUP-047,PRD-139,WH-04,Vancouver,United States,Houston,United States,2022-11-03,2022-11-10,2022-11-10,0,Sea,CMA CGM,Delivered,95,1482.0,0,0.2,low,0.061
SHP-0203,SUP-018,PRD-054,WH-05,Madrid,Poland,Berlin,Germany,2024-05-03,2024-05-09,2024-05-09,0,Air,FedEx,Delivered,235,57105.0,0,0.48,low,0.154
SHP-0204,SUP-045,PRD-133,WH-01,Amsterdam,Poland,Chicago,United States,2022-12-21,2023-01-02,2023-01-02,0,Road,J.B. Hunt,Delivered,350,6737.5,0,0.29,low,0.091
SHP-0205,SUP-037,PRD-111,WH-14,Milan,Germany,Johannesburg,South Africa,2024-07-26,2024-08-04,2024-08-14,10,Sea,MSC,Delayed,210,5166.0,1,0.94,high,0.852
SHP-0206,SUP-005,PRD-013,WH-02,Madrid,Italy,Los Angeles,United States,2024-07-22,2024-07-28,2024-07-28,0,Air,Emirates SkyCargo,Delivered,166,21580.0,0,0.1,low,0.034
SHP-0207,SUP-015,PRD-045,WH-07,London,Germany,London,United Kingdom,2023-12-05,2023-12-11,2023-12-14,3,Road,J.B. Hunt,Delayed,182,15797.6,1,0.94,medium,0.539
SHP-0208,SUP-013,PRD-038,WH-15,Seoul,Singapore,Lagos,Nigeria,2024-12-28,2025-01-17,2025-01-17,0,Rail,Union Pacific,In Transit,496,26660.0,0,0.2,low,0.062
SHP-0209,SUP-013,PRD-038,WH-04,Seoul,Singapore,Houston,United States,2022-01-09,2022-01-29,2022-01-29,0,Sea,CMA CGM,Delivered,381,16383.0,0,0.14,low,0.044
SHP-0210,SUP-024,PRD-072,WH-01,Singapore,Indonesia,Chicago,United States,2023-11-25,2023-12-17,2023-12-17,0,Rail,DB Cargo,Delivered,367,6606.0,0,0.82,low,0.264
SHP-0211,SUP-025,PRD-073,WH-04,Lima,Brazil,Houston,United States,2023-03-28,2023-04-09,2023-04-10,1,Road,XPO Logistics,Delayed,420,60564.0,1,0.93,medium,0.435
SHP-0212,SUP-023,PRD-067,WH-12,Tokyo,India,Singapore,Singapore,2024-07-01,2024-07-24,2024-07-24,0,Rail,Union Pacific,Delivered,119,8211.0,0,0.5,low,0.16
SHP-0213,SUP-043,PRD-129,WH-12,Jakarta,Australia,Singapore,Singapore,2023-11-13,2023-12-02,2023-12-02,0,Air,FedEx,Delivered,177,66729.0,0,0.34,low,0.105
SHP-0214,SUP-041,PRD-121,WH-02,Singapore,India,Los Angeles,United States,2024-05-01,2024-05-20,2024-05-20,0,Road,DB Schenker,Delivered,393,62172.6,0,0.32,low,0.099
SHP-0215,SUP-012,PRD-036,WH-15,Paris,Spain,Lagos,Nigeria,2022-10-22,2022-10-29,2022-10-30,1,Road,DB Schenker,Delayed,53,5824.7,1,0.63,medium,0.34
SHP-0216,SUP-042,PRD-125,WH-10,São Paulo,Peru,Bogotá,Colombia,2024-04-18,2024-05-01,2024-05-02,1,Sea,CMA CGM,Delayed,406,5440.4,1,0.62,medium,0.341
SHP-0217,SUP-018,PRD-052,WH-03,Madrid,Poland,Toronto,Canada,2024-10-01,2024-10-07,2024-10-12,5,Road,DB Schenker,Delayed,272,12947.2,1,0.52,medium,0.491
SHP-0218,SUP-035,PRD-103,WH-14,Johannesburg,Kenya,Johannesburg,South Africa,2022-11-12,2022-12-08,2022-12-08,0,Rail,BNSF Railway,Delivered,261,21402.0,0,0.09,low,0.03
SHP-0219,SUP-046,PRD-137,WH-14,Seoul,India,Johannesburg,South Africa,2024-10-04,2024-10-24,2024-10-24,0,Sea,Maersk,Delivered,81,1911.6,0,0.28,low,0.087
SHP-0220,SUP-037,PRD-109,WH-15,Stockholm,Germany,Lagos,Nigeria,2024-09-11,2024-09-20,2024-09-20,0,Sea,CMA CGM,Delivered,438,4467.6,0,0.69,low,0.227
SHP-0221,SUP-038,PRD-114,WH-07,Chicago,Canada,London,United Kingdom,2022-10-11,2022-10-14,2022-10-14,0,Road,DB Schenker,Delivered,103,4614.4,0,0.07,low,0.023
SHP-0222,SUP-029,PRD-086,WH-08,Bogotá,Colombia,Amsterdam,Netherlands,2022-04-10,2022-04-20,2022-04-20,0,Rail,BNSF Railway,Delivered,119,3064.25,0,0.58,low,0.184
SHP-0223,SUP-016,PRD-046,WH-05,Accra,Kenya,Berlin,Germany,2023-10-23,2023-11-16,2023-11-16,0,Sea,MSC,Delivered,158,4108.0,0,0.86,low,0.27
SHP-0224,SUP-047,PRD-140,WH-02,New York,United States,Los Angeles,United States,2022-10-22,2022-10-29,2022-10-30,1,Sea,MSC,Delayed,230,9430.0,1,0.15,medium,0.191
SHP-0225,SUP-014,PRD-040,WH-01,Buenos Aires,Brazil,Chicago,United States,2024-10-27,2024-11-12,2024-11-13,1,Road,J.B. Hunt,Delayed,373,41514.9,1,0.3,medium,0.237
SHP-0226,SUP-039,PRD-117,WH-06,Los Angeles,Mexico,Paris,France,2024-05-04,2024-05-09,2024-05-14,5,Rail,Union Pacific,Delayed,198,24750.0,1,0.44,medium,0.465
SHP-0227,SUP-029,PRD-085,WH-05,Lima,Colombia,Berlin,Germany,2024-12-07,2024-12-17,2024-12-17,0,Sea,CMA CGM,In Transit,175,9100.0,0,0.36,low,0.118
SHP-0228,SUP-011,PRD-031,WH-11,Buenos Aires,Brazil,Santiago,Chile,2023-04-10,2023-04-21,2023-05-02,11,Sea,Maersk,Delayed,59,2796.6,1,0.36,high,0.668
SHP-0229,SUP-036,PRD-107,WH-14,Lagos,Kenya,Johannesburg,South Africa,2024-12-19,2025-01-08,2025-01-09,1,Air,Emirates SkyCargo,Delayed,25,875.0,1,0.88,medium,0.43
SHP-0230,SUP-011,PRD-033,WH-01,Lima,Brazil,Chicago,United States,2023-10-03,2023-10-14,2023-10-18,4,Sea,CMA CGM,Delayed,198,14216.4,1,0.46,medium,0.428
SHP-0231,SUP-038,PRD-114,WH-07,Houston,Canada,London,United Kingdom,2024-10-31,2024-11-03,2024-11-03,0,Air,Emirates SkyCargo,Delivered,410,52480.0,0,0.05,low,0.017
SHP-0232,SUP-019,PRD-057,WH-01,Bogotá,Peru,Chicago,United States,2022-12-18,2022-12-31,2022-12-31,0,Sea,CMA CGM,Delivered,70,392.0,0,0.63,low,0.199
SHP-0233,SUP-038,PRD-114,WH-05,New York,Canada,Berlin,Germany,2023-01-15,2023-01-18,2023-01-18,0,Air,FedEx,Delivered,214,27392.0,0,0.18,low,0.056
SHP-0234,SUP-038,PRD-112,WH-11,Los Angeles,Canada,Santiago,Chile,2023-10-06,2023-10-09,2023-10-09,0,Air,DHL,Delivered,273,24024.0,0,0.28,low,0.086
SHP-0235,SUP-048,PRD-143,WH-06,São Paulo,Peru,Paris,France,2022-06-18,2022-07-02,2022-07-03,1,Road,DB Schenker,Delayed,371,62847.4,1,0.34,medium,0.247
SHP-0236,SUP-034,PRD-100,WH-12,Nairobi,South Africa,Singapore,Singapore,2022-11-22,2022-12-19,2022-12-20,1,Sea,MSC,Delayed,244,20056.8,1,0.81,medium,0.4
SHP-0237,SUP-047,PRD-139,WH-02,Toronto,United States,Los Angeles,United States,2024-03-19,2024-03-26,2024-03-26,0,Air,DHL,Delivered,53,4134.0,0,0.16,low,0.049
SHP-0238,SUP-017,PRD-050,WH-06,Accra,Egypt,Paris,France,2023-12-16,2024-01-17,2024-01-17,0,Road,J.B. Hunt,Delivered,323,13792.1,0,0.13,low,0.04
SHP-0239,SUP-045,PRD-134,WH-02,Milan,Poland,Los Angeles,United States,2024-04-08,2024-04-20,2024-04-20,0,Air,FedEx,Delivered,75,21075.0,0,0.09,low,0.031
SHP-0240,SUP-037,PRD-110,WH-08,London,Germany,Amsterdam,Netherlands,2022-10-16,2022-10-25,2022-10-25,0,Sea,CMA CGM,Delivered,187,6096.2,0,0.7,low,0.23
SHP-0241,SUP-044,PRD-132,WH-15,Johannesburg,Nigeria,Lagos,Nigeria,2024-11-30,2024-12-21,2024-12-21,0,Road,XPO Logistics,Delivered,170,19992.0,0,0.25,low,0.079
SHP-0242,SUP-037,PRD-111,WH-01,Stockholm,Germany,Chicago,United States,2022-02-06,2022-02-15,2022-02-18,3,Sea,MSC,Delayed,456,11217.6,1,0.76,medium,0.483
SHP-0243,SUP-035,PRD-103,WH-14,Lagos,Kenya,Johannesburg,South Africa,2023-09-13,2023-10-09,2023-10-10,1,Air,FedEx,Delayed,269,88232.0,1,0.28,medium,0.232
SHP-0244,SUP-041,PRD-123,WH-15,Singapore,India,Lagos,Nigeria,2024-09-01,2024-09-20,2024-09-20,0,Air,FedEx,Delivered,273,90090.0,0,0.23,low,0.072
SHP-0245,SUP-030,PRD-090,WH-04,Ho Chi Minh City,Japan,Houston,United States,2023-10-19,2023-11-06,2023-11-12,6,Sea,CMA CGM,Delayed,318,26457.6,1,0.66,high,0.581
SHP-0246,SUP-044,PRD-131,WH-12,Johannesburg,Nigeria,Singapore,Singapore,2024-05-26,2024-06-16,2024-06-16,0,Sea,CMA CGM,Delivered,145,232.0,0,0.12,low,0.04
SHP-0247,SUP-045,PRD-134,WH-15,Paris,Poland,Lagos,Nigeria,2022-05-15,2022-05-27,2022-05-27,0,Air,Emirates SkyCargo,Delivered,186,52266.0,0,0.06,low,0.022
SHP-0248,SUP-046,PRD-137,WH-14,Ho Chi Minh City,India,Johannesburg,South Africa,2022-02-11,2022-03-03,2022-03-03,0,Rail,Union Pacific,Delivered,312,9204.0,0,0.17,low,0.054
SHP-0249,SUP-041,PRD-121,WH-15,Tokyo,India,Lagos,Nigeria,2023-02-26,2023-03-17,2023-03-17,0,Road,DB Schenker,Delivered,105,16611.0,0,0.23,low,0.072
SHP-0250,SUP-029,PRD-086,WH-01,Santiago,Colombia,Chicago,United States,2022-06-04,2022-06-14,2022-06-14,0,Sea,Maersk,Delivered,172,3543.2,0,0.65,low,0.205
SHP-0251,SUP-031,PRD-091,WH-07,Los Angeles,United States,London,United Kingdom,2022-07-14,2022-07-18,2022-07-23,5,Sea,MSC,Delayed,427,17763.2,1,0.67,medium,0.541
SHP-0252,SUP-025,PRD-075,WH-02,Santiago,Brazil,Los Angeles,United States,2023-10-04,2023-10-16,2023-10-19,3,Sea,CMA CGM,Delayed,112,6697.6,1,0.91,medium,0.519
SHP-0253,SUP-044,PRD-132,WH-05,Accra,Nigeria,Berlin,Germany,2024-10-19,2024-11-09,2024-11-12,3,Road,DB Schenker,Delayed,157,18463.2,1,0.33,medium,0.338
SHP-0254,SUP-039,PRD-117,WH-11,Chicago,Mexico,Santiago,Chile,2024-12-05,2024-12-10,2024-12-11,1,Sea,CMA CGM,Delayed,370,37000.0,1,0.58,medium,0.327
SHP-0255,SUP-033,PRD-098,WH-10,Los Angeles,Mexico,Bogotá,Colombia,2023-02-21,2023-02-25,2023-02-26,1,Air,Emirates SkyCargo,Delayed,327,62784.0,1,0.42,medium,0.279
SHP-0256,SUP-021,PRD-061,WH-01,Mumbai,Australia,Chicago,United States,2023-11-16,2023-12-14,2023-12-18,4,Air,DHL,Delayed,159,54696.0,1,0.69,medium,0.502
SHP-0257,SUP-022,PRD-065,WH-08,Lima,Chile,Amsterdam,Netherlands,2022-12-27,2023-01-14,2023-01-14,0,Air,Emirates SkyCargo,Delivered,268,83348.0,0,0.28,low,0.087
SHP-0258,SUP-005,PRD-013,WH-02,Madrid,Italy,Los Angeles,United States,2022-05-11,2022-05-17,2022-05-17,0,Sea,CMA CGM,Delivered,473,12298.0,0,0.08,low,0.028
SHP-0259,SUP-049,PRD-145,WH-04,Los Angeles,Canada,Houston,United States,2024-10-21,2024-10-26,2024-10-26,0,Sea,CMA CGM,Delivered,416,5324.8,0,0.33,low,0.102
SHP-0260,SUP-022,PRD-065,WH-10,Buenos Aires,Chile,Bogotá,Colombia,2022-09-08,2022-09-26,2022-09-26,0,Road,J.B. Hunt,Delivered,219,23838.15,0,0.29,low,0.09
SHP-0261,SUP-050,PRD-148,WH-14,Mumbai,Japan,Johannesburg,South Africa,2022-10-23,2022-11-10,2022-11-11,1,Sea,CMA CGM,Delayed,48,633.6,1,0.8,medium,0.402
SHP-0262,SUP-029,PRD-087,WH-10,Bogotá,Colombia,Bogotá,Colombia,2024-05-17,2024-05-27,2024-05-28,1,Road,XPO Logistics,Delayed,205,25040.75,1,0.49,medium,0.302
SHP-0263,SUP-029,PRD-086,WH-09,Lima,Colombia,São Paulo,Brazil,2022-03-13,2022-03-23,2022-03-23,0,Rail,BNSF Railway,Delivered,489,12591.75,0,0.59,low,0.187
SHP-0264,SUP-021,PRD-062,WH-14,Ho Chi Minh City,Australia,Johannesburg,South Africa,2024-01-14,2024-02-11,2024-02-11,0,Air,FedEx,Delivered,218,9592.0,0,0.65,low,0.21
SHP-0265,SUP-031,PRD-092,WH-09,Los Angeles,United States,São Paulo,Brazil,2023-04-28,2023-05-02,2023-05-02,0,Sea,MSC,Delivered,470,18048.0,0,0.89,low,0.282
SHP-0266,SUP-045,PRD-134,WH-05,Madrid,Poland,Berlin,Germany,2022-06-14,2022-06-26,2022-06-26,0,Sea,MSC,Delivered,494,27762.8,0,0.3,low,0.094
SHP-0267,SUP-049,PRD-146,WH-02,Toronto,Canada,Los Angeles,United States,2023-06-19,2023-06-24,2023-06-24,0,Road,J.B. Hunt,Delivered,397,14450.8,0,0.15,low,0.048
SHP-0268,SUP-047,PRD-139,WH-01,Toronto,United States,Chicago,United States,2024-06-27,2024-07-04,2024-07-04,0,Sea,CMA CGM,Delivered,176,2745.6,0,0.14,low,0.043
SHP-0269,SUP-008,PRD-022,WH-03,Houston,Mexico,Toronto,Canada,2024-11-23,2024-11-28,2024-11-28,0,Road,J.B. Hunt,Delivered,410,2152.5,0,0.09,low,0.028
SHP-0270,SUP-042,PRD-126,WH-04,Bogotá,Peru,Houston,United States,2024-07-13,2024-07-26,2024-07-26,0,Sea,CMA CGM,Delivered,323,4328.2,0,0.6,low,0.19
SHP-0271,SUP-024,PRD-070,WH-13,Sydney,Indonesia,Tokyo,Japan,2023-12-08,2023-12-30,2023-12-31,1,Sea,Maersk,Delayed,484,38332.8,1,0.68,medium,0.367
SHP-0272,SUP-035,PRD-103,WH-07,Lagos,Kenya,London,United Kingdom,2022-04-12,2022-05-08,2022-05-08,0,Air,DHL,Delivered,208,68224.0,0,0.1,low,0.033
SHP-0273,SUP-041,PRD-121,WH-12,Sydney,India,Singapore,Singapore,2024-07-18,2024-08-06,2024-08-06,0,Air,DHL,Delivered,117,52884.0,0,0.33,low,0.102
SHP-0274,SUP-023,PRD-068,WH-15,Sydney,India,Lagos,Nigeria,2022-09-24,2022-10-17,2022-10-18,1,Road,J.B. Hunt,Delayed,366,30103.5,1,0.41,medium,0.278
